#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
      0.16 3.98040587142358e-07 3.16207502997883e-06 -1.32544497886625e-05 1.30262683800803e-08 -1.699324092806e-05 -4.67795647483602e-06 -6.28032723292076e-09
      0.48 -3.30561472082025e-07 3.93959308479961e-05 1.02386106863854e-05 1.54578132657906e-08 1.31404334885178e-05 -2.67454474243885e-06 6.18641045862694e-10
       0.8 5.94875390477927e-07 -4.21837458187766e-05 -1.03117519992305e-05 -1.57778917647513e-08 1.93722567589022e-06 -5.18966467988866e-06 1.11031730558645e-09
      1.12 8.41029598178225e-07 5.17427187355702e-05 6.6716887054872e-06 3.75195509896396e-08 3.18993376917387e-06 -1.45064489731257e-05 -2.01030797845323e-08
      1.44 1.88762314837965e-05 -2.80315740237992e-05 1.31421076601836e-06 -2.65679756311068e-09 -2.46753095748866e-07 -1.57708367644604e-05 -1.8761684288586e-09
      1.76 -5.23767745343871e-05 3.27736565198498e-05 -2.83624863702569e-05 8.75782490295146e-08 1.77546994241706e-05 -2.33076563978115e-05 -2.88871052186829e-08
      2.08 1.4406576047678e-05 3.69310781389287e-05 1.39501483606826e-06 1.37710078890718e-07 -1.99096398217459e-05 -1.13950485894914e-05 -3.58389764348757e-08
       2.4 1.17299220920405e-06 -5.86137833696187e-05 -1.30452144609116e-05 4.05663182161199e-08 3.64690278698663e-05 -2.06743414311934e-05 4.01372633995094e-09
      2.72 -2.37948114930415e-05 0.000105096613177625 -2.24728342801354e-05 5.04254603274972e-08 -3.28361548849249e-05 -3.21253654154466e-05 9.16552231169371e-09
      3.04 0.000561679431348001 7.49434900804705e-05 -0.000331946663010983 -1.27894641271186e-09 7.4322608719981e-05 -0.000107230797650459 -4.60139438059598e-08
      3.36 -1.62704583146521e-05 -0.000153630654920584 -0.000114797040407521 2.03499809899524e-07 9.99093010714247e-06 0.000111972013556224 1.09034544845995e-08
      3.68 -0.000312922436205738 0.000253434057333016 1.89656703451018e-05 3.22819531119333e-07 3.87680334000869e-05 2.2386168782497e-05 -3.88297424710294e-07
         4 -0.000434758033610948 0.000190252900515603 0.000183157295346986 -1.9041429769478e-07 0.000101838664322173 0.000140261168685914 3.84446298113107e-08
      4.32 0.000322575240661519 -0.000371951488694397 -0.00109898264747439 -1.87433963011251e-07 -0.000275865170455004 0.00031515350901135 -2.08597796228354e-07
      4.64 -0.00164267861354945 -0.000599535444644575 0.00096849354326664 -7.07028294826378e-07 -0.00044379864134368 0.000218736739214277 -5.25859490759313e-08
