#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
      0.16 8.181039168147e-07 -2.90732333105478e-08 2.19479999508735e-07 -1.26798177162018e-10 -8.76460582428178e-08 3.23249749721e-07 6.93112902343005e-11
      0.48 -3.46492214313236e-07 2.07239580759538e-07 -6.97987693687148e-08 -2.24193999588181e-10 -2.58455596712847e-07 3.90258530745774e-07 4.24451878594153e-11
       0.8 5.09333202440869e-07 1.09828621346783e-06 -2.93083230764108e-07 9.0991968711311e-10 2.705440614018e-10 -2.2462148183638e-07 1.61955511082658e-10
      1.12 1.01161588498915e-06 -5.38692349038992e-07 3.38674276905926e-06 -2.16704832109312e-09 -6.49358145539797e-07 5.28214810837805e-07 -1.56524887841605e-10
      1.44 -1.90055463468173e-06 2.00840183238759e-06 5.67927973494785e-06 -3.79105019584099e-09 -3.41770020440773e-06 1.51383870596699e-07 8.92187280157712e-10
      1.76 3.4515913106105e-05 -6.02257712783658e-06 -4.54009362760903e-06 1.51610960221457e-08 -7.6364962808395e-06 -1.94030227684638e-06 7.60539683287096e-10
      2.08 2.28079821283578e-05 -4.26509526990091e-07 -3.05041879626406e-06 -6.01275411088794e-09 -6.16751635667923e-06 -1.7877341736717e-06 -1.33568929471195e-08
       2.4 2.4512499525768e-06 2.23575519197477e-06 -7.63605573068629e-06 -6.93322986849717e-09 -2.66258229330311e-06 -2.68456407510143e-06 2.93492289672868e-09
      2.72 1.21384757076545e-05 -3.72913128860927e-05 -7.21064014704446e-06 2.24525848863944e-08 5.94702794395147e-05 8.03261066069102e-06 -1.40066273767077e-08
      3.04 9.6604574790704e-05 0.000309342066085015 -5.87660722027487e-05 2.73712937751665e-07 -4.7035389816784e-05 -3.3895187828374e-05 -1.90627694031595e-09
      3.36 -0.000128617002704773 0.00069997127501162 -6.14174373319324e-05 -1.07384524690328e-07 6.95474011481363e-05 -2.46591956586708e-05 -2.36807720536757e-08
      3.68 2.6506451776765e-05 -3.72439595339997e-06 -0.000189208460030554 1.72905615628637e-07 -2.93625443249512e-05 -3.31900283043333e-05 3.68551342370006e-09
         4 -0.000127248314880935 -0.000331297636033584 -0.000342581554154276 -1.71984565124258e-08 -1.39213638120251e-05 4.04968609140058e-06 -3.86567521033231e-11
      4.32 -0.00953522132823837 0.0206181208367041 0.0171313519180255 0.00042024460625536 -7.97555803352499e-05 0.00168108518731897 5.10066257100936e-05
      4.64 0.000548906169227654 0.00809931435258952 -0.00167456834261663 5.67604268924529e-05 -0.000185792656298948 -0.000460442946605923 6.22096377762288e-06
      4.96 -0.000177470323120763 -1.64387357544871e-05 0.000120298522117142 1.453622228578e-08 4.83707875256441e-05 -3.19097864141695e-06 1.02399680973408e-09
      5.28 -1.62306521435974e-05 0.000267531691355865 9.20904670000896e-05 5.11467484130411e-08 1.55536302279241e-05 1.18036358906161e-05 1.98875067150901e-08
       5.6 -6.95307950990323e-05 -0.000798137628394251 0.000239859189231985 1.47523548999228e-07 3.88906255533579e-06 1.20160823771238e-05 3.23426888328319e-09
      5.92 1.66792312436115e-05 -0.000313080987347378 9.99537533637616e-05 1.86387152049353e-07 9.18350071357554e-05 1.52880980142815e-06 4.4436397918248e-10
      6.24 -2.99629926635542e-06 3.77523954320531e-05 2.50532398754255e-05 5.31132606737109e-08 -7.03491535834145e-05 5.60290281405995e-06 -1.57097884068231e-08
      6.56 3.51070021577457e-07 8.73032659211817e-06 1.11502306758004e-05 -9.55095222700054e-09 1.61303818895957e-05 2.31527411282458e-06 -2.20231183956913e-09
      6.88 2.75216301351776e-05 3.08658166417655e-08 2.51601748810408e-06 -2.47416763747962e-09 6.69941551123636e-06 9.55658938458728e-07 -1.06163833295488e-08
       7.2 1.79906247395472e-05 7.36779523233037e-06 4.76771703365299e-06 8.48156730390091e-09 1.27530708751769e-05 1.61631540419972e-06 5.5233029133755e-09
      7.52 -5.15182194134378e-07 -3.68800228319473e-06 -3.71677618464051e-06 -4.842710595712e-09 4.46360065242503e-06 -7.97124775530246e-07 8.58211659211128e-10
      7.84 7.90485007615921e-07 -7.53572218207999e-06 -5.47189201043699e-06 -6.97463279866199e-10 2.47025831803282e-06 -3.49004105253944e-07 2.73597948152378e-10
      8.16 1.37789040291101e-07 2.01779592381084e-06 -5.4490589978117e-07 -3.19323963223159e-10 3.44311193563622e-06 9.84351260653911e-08 -1.19786394013277e-11
      8.48 3.59280344447543e-07 1.20631597387269e-06 2.08168318342476e-06 1.69611455651562e-10 9.15664911702962e-07 -1.04426393217468e-06 1.40088603963759e-10
       8.8 -2.27847709986454e-07 -1.34573919178581e-06 -4.22437630514602e-07 -5.34565222459455e-10 -1.70590379587968e-07 -5.25663698570733e-07 1.272000858496e-10
      9.12 8.26697380555066e-07 4.42149758974605e-07 -3.85315871942706e-07 -9.58942554425613e-10 -1.99924460485108e-07 -6.00216863553586e-07 -6.75105445254591e-10
      9.44 1.29086046168613e-06 3.60809893687837e-07 -4.06235876678494e-07 -2.29909642860842e-10 5.60670830595487e-07 -9.25437511051137e-07 -3.22049137632892e-10
      9.76 1.17544765013027e-06 5.2102860767144e-08 -3.06731593875343e-07 -4.12424032324223e-10 1.28742178085892e-07 -7.35437402363917e-07 -1.53161012723743e-10
     10.08 2.54926456791908e-07 -6.62096816986862e-07 -8.92226525703898e-07 -3.20988283569092e-10 2.58260503078367e-08 -5.48693825737634e-07 -6.08916064454734e-11
      10.4 1.47648733031235e-07 -6.03678246964167e-07 -7.4011168644046e-07 -2.10753831278291e-10 2.20415088856893e-07 -5.90012203418075e-08 -9.19581363043957e-12
     10.72 3.3117376745449e-07 -8.10766250363237e-08 -1.22090065303754e-07 -1.38097153289309e-10 3.03023945372153e-07 2.36022863311313e-07 1.63590214446153e-11
     11.04 1.26541385960804e-07 2.13352208466037e-07 2.46479144070844e-07 -8.51990967102503e-11 7.90947618532701e-08 3.30385004411409e-08 2.32751339360497e-11
     11.36 2.01938508246789e-08 4.94668071371634e-08 1.37368348156808e-07 -5.53068112059328e-11 -7.81634844730562e-08 -1.677552651514e-07 1.48666297642581e-11
     11.68 6.14149824407157e-08 -7.13409098536713e-08 -5.1223289512326e-08 -4.52058250322082e-11 -9.93991420063232e-08 -1.77553847347722e-07 7.7602877906942e-12
        12 9.90052752988155e-08 -7.74074960197146e-08 -1.23971702704099e-07 -4.14749341686849e-11 -6.33275500123442e-08 -1.01045564281387e-07 5.01293545422258e-12
     12.32 5.41849438473133e-08 -3.93734577363127e-08 -7.27903748485109e-08 -3.6380456301301e-11 -4.46775265901825e-08 -5.81289628248215e-08 4.253767848665e-12
     12.64 2.17800137173535e-08 -2.44717169038753e-08 -2.87089864394037e-08 -3.28884962661817e-11 -3.67714177292471e-08 -4.40005355354825e-08 2.72650935935569e-12
     12.96 2.47047665605503e-08 -1.8853610789166e-08 -1.71721175742935e-08 -2.9328106584701e-11 -3.0510819408294e-08 -3.45921848743792e-08 1.97530180511001e-12
     13.28 2.77087958519317e-08 -1.53207736604834e-08 -1.71569804111611e-08 -2.71943629450492e-11 -2.50119016534888e-08 -2.63277494791457e-08 2.01914436687513e-12
      13.6 1.97432258349062e-08 -1.18305908171132e-08 -1.56615638550466e-08 -2.11248264554257e-11 -2.03306932214598e-08 -1.93774133274648e-08 2.76290462918073e-12
     13.92 8.37260616411547e-09 -9.19111667913746e-09 -1.03523838231956e-08 -1.00396904987299e-11 -1.66464698029252e-08 -1.46676198060975e-08 3.57916444709631e-12
     14.24 1.02442356454655e-08 -7.24742833658726e-09 -7.36965954863249e-09 -1.53668737009494e-11 -1.36916312131828e-08 -1.12704871172654e-08 2.44747115213666e-12
     14.56 1.14334310781447e-08 -5.77555311972022e-09 -6.17107727185537e-09 -1.63403970371959e-11 -1.13049787441152e-08 -8.64900831016886e-09 8.96487583865933e-13
     14.88 9.78623193948458e-09 -4.63699183384262e-09 -5.21286632685276e-09 -1.36227344398783e-11 -9.36807280169341e-09 -6.73261817120285e-09 1.07538971871152e-13
      15.2 7.10768467637443e-09 -3.74787442631403e-09 -3.67127873337272e-09 -1.15179993916027e-11 -7.7931768309412e-09 -5.45245461406278e-09 5.40427537295345e-13
     15.52 2.55372555757674e-09 -3.05150146085902e-09 -2.81629656279306e-09 -3.82279373701274e-12 -6.50906468520985e-09 -4.42331625811634e-09 1.88652835081931e-12
     15.84 2.9202420253251e-09 -2.49691575044043e-09 -2.06219684677235e-09 -5.44737488769873e-12 -5.45521516413857e-09 -3.33952218536023e-09 1.43274959293935e-12
     16.16 3.95309227833818e-09 -2.06733401941295e-09 -2.72785762398127e-09 -9.18104766347561e-12 -4.59019869960438e-09 -2.41838666419552e-09 2.46450043467121e-13
     16.48 2.67193765755956e-09 -1.72731116886098e-09 -3.66406211436849e-09 -8.84417303508655e-12 -3.89123392848818e-09 -2.20209232546605e-09 -2.48641322711343e-13
      16.8 1.93118442838559e-09 -1.44967013150844e-09 -1.41018393919283e-09 -8.74536901156211e-12 -3.32376813250425e-09 -2.61535520183867e-09 -2.56616578085446e-14
     17.12 8.24965105280765e-09 -8.86895344566161e-10 1.12886479719148e-08 -8.04981092728409e-12 -2.70253204504041e-09 -1.7529923853293e-09 1.54203926492067e-13
     17.44 6.72874319425407e-09 -1.01994452641872e-09 8.79186136778437e-09 -7.16168834924618e-12 -1.89895074279807e-09 6.31949339910013e-09 1.50685270392049e-13
     17.76 -9.58786615371054e-09 -2.67456632405306e-09 -3.30180548340542e-08 -6.29364828562431e-12 -2.18259328992534e-09 7.85779038874904e-09 2.72477141770378e-14
     18.08 -2.52917578266546e-08 -4.08306480372884e-09 -9.58478751997947e-08 -5.39698384410879e-12 -4.2379126772324e-09 -2.23826641139046e-08 -5.96540361520612e-14
      18.4 2.9103538225921e-08 5.27999238212123e-09 -5.84481902656095e-08 -4.00588386372217e-12 -6.62532992766995e-09 -1.06875466311182e-07 -9.31300515936639e-14
     18.72 3.39434551485894e-08 1.31588986443729e-08 6.86403973252592e-08 -5.57913609653061e-12 7.083329029962e-09 -1.05810316055451e-07 8.07524463201758e-13
     19.04 -1.39226935936804e-08 -4.54816173106332e-09 1.1378384887553e-07 -5.21498292357267e-12 1.07666271550623e-08 -2.13908774866149e-08 6.05545702678009e-13
     19.36 -5.3698250059543e-08 -3.98403822480571e-08 3.26207425432843e-09 -4.24460974741559e-12 -1.01438321791962e-08 5.5352744676837e-08 -1.30221012277083e-12
     19.68 -1.08639858790235e-08 -2.20384809298277e-08 -4.72963702574823e-08 -2.65601905990623e-11 -1.66086424563503e-08 -9.21209167412733e-09 -6.69356782988444e-13
        20 2.92653250188752e-08 1.39978629191162e-08 -1.11014100717879e-08 -1.51330092524872e-11 -7.23146474622862e-09 -2.6695457669448e-08 6.28726675323811e-13
     20.32 2.3044593755905e-08 1.31491747305516e-10 -3.06185962800203e-08 -1.59388415031817e-12 -8.18239026512067e-09 1.50427258920063e-08 -7.05368658757488e-13
     20.64 1.81458610306628e-08 2.49273420529093e-10 -3.09437967766975e-08 -2.08892783472508e-12 -2.85318424047409e-09 2.32500113179277e-08 -1.03829031518088e-12
     20.96 6.18742105058754e-09 -2.05538836073446e-09 -1.16341003260461e-08 -1.15166564180495e-12 9.10058902426914e-10 3.78494158645918e-08 -1.09406823926942e-12
     21.28 3.71968571369783e-10 -1.89359540967348e-09 3.17100970300452e-09 -7.77372865223836e-13 1.30260807818172e-09 3.49402157105691e-08 -1.07278619593538e-12
      21.6 -1.37067012242691e-09 -6.2352929205541e-10 1.36213806152215e-08 -6.76616941658836e-13 -4.62694021732563e-10 2.28145004777035e-08 -9.77358773334444e-13
     21.92 5.22642009589256e-10 1.46203817526202e-09 1.83055327381979e-08 -8.71187639326056e-13 -3.57771406321619e-09 4.65530059836721e-09 -8.45479411034764e-13
     22.24 2.53397589481681e-09 1.11919525472848e-09 1.39228734829884e-08 -8.50229791540635e-13 -4.85697951119084e-09 -3.25427480513894e-09 -7.15501859945121e-13
     22.56 4.46559270867013e-09 -1.68599998695716e-10 5.27566321991482e-09 -7.75495466775449e-13 -5.06434418091128e-09 -5.49249489599753e-09 -6.05248197649175e-13
     22.88 5.59037726340858e-09 -1.71244087449706e-09 -3.73218694435889e-09 -6.70631538976592e-13 -4.46788048638874e-09 -3.72426858780015e-09 -5.25774903628754e-13
      23.2 4.7544142673367e-09 -1.929678097356e-09 -5.36667050710087e-09 -6.21684598291457e-13 -3.90788614384823e-09 -2.52396677442753e-09 -4.86980580145176e-13
     23.52 2.70016128637488e-09 -1.41681765629179e-09 -2.59746583728078e-09 -5.96657654195196e-13 -3.26008419802715e-09 -1.1393258125488e-09 -4.78697983158842e-13
     23.84 1.7581458973887e-09 -1.12315836060451e-09 -1.18888480936667e-09 -5.13685512305982e-13 -2.77661866694937e-09 -3.93650958392108e-10 -4.67595742829593e-13
     24.16 1.42469952346257e-09 -9.02680838206294e-10 -2.87268626860415e-10 -4.15379142987547e-13 -2.43457256821492e-09 -2.05886745489434e-10 -4.55520978168139e-13
     24.48 1.5859151842782e-09 -7.82996863919795e-10 -5.18826223609629e-11 -3.19250099209015e-13 -2.21745187327066e-09 -4.60040216792151e-10 -4.39802071929662e-13
      24.8 1.55686163223602e-09 -6.8228123143412e-10 1.0724812400772e-11 -2.95001112727124e-13 -1.99818314224321e-09 -4.990369090011e-10 -4.22999782112632e-13
     25.12 1.4845016627373e-09 -6.28068945482637e-10 -2.32662527627297e-10 -3.16710083803864e-13 -1.8026347378232e-09 -4.68280401665357e-10 -4.03767836242304e-13
     25.44 1.37861274791771e-09 -5.73133337030035e-10 -3.42117302534221e-10 -3.18128586432468e-13 -1.62833539580355e-09 -4.39336001617941e-10 -3.80350787516474e-13
