#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
      0.16 1.33770577808048e-06 3.84878596932431e-06 -4.01018987187669e-06 -2.27637941692562e-09 2.44249009299498e-06 3.30975434278189e-06 4.73833115713664e-09
      0.48 2.17001757876937e-06 -1.06495503371823e-06 2.23115448492341e-05 -8.74053098409016e-08 2.21648885881944e-06 1.57721403178978e-07 5.68139586679019e-09
       0.8 6.37967709624592e-07 4.18841226275136e-06 1.08610216725415e-05 -1.02015012496256e-07 9.16554168554665e-06 -8.30956410175584e-06 -1.003148196044e-08
      1.12 4.39582859445516e-06 1.22780620097292e-05 -9.65412729706147e-06 2.21541432149053e-09 1.46886096130622e-06 -4.7525969581348e-06 -2.04887641155078e-08
      1.44 4.26588754816722e-05 -2.41548992097775e-05 -1.00308646628177e-05 1.51279512016124e-07 1.60663081621272e-05 -1.57440384375098e-06 3.07846565856116e-08
      1.76 -0.000270315870527373 3.55889705941484e-05 6.89466028801957e-06 -9.92237857046938e-08 2.7965344493231e-05 7.14420694759893e-06 4.76255417163159e-08
      2.08 0.000120122288175259 1.36618454600549e-05 6.65492667514758e-06 1.02370229753316e-07 2.92519324478159e-06 1.63678904340171e-05 -2.03623988105765e-08
       2.4 1.31694951815837e-05 -1.63335174569379e-05 -1.31947849281932e-05 5.06918283204697e-08 8.48109057825992e-06 9.01949322599122e-06 2.00175553930972e-08
      2.72 2.68574663985283e-05 1.31131644457576e-05 6.59747366226195e-06 2.43127286554827e-08 2.29108490034217e-05 3.95896333837607e-06 1.37076962565851e-08
      3.04 5.18092332690327e-05 4.35563787003125e-05 -3.52214056352953e-05 -3.80219188464145e-07 3.67712855255753e-05 3.91333183815431e-06 -2.61431955686223e-08
      3.36 0.000105709289999307 -1.86131497035113e-05 3.10179688161944e-05 -5.26360662424873e-08 3.70290458143456e-05 2.39796200584333e-05 -2.73151996282056e-09
      3.68 -0.000490885980474574 5.23654916659883e-05 -6.98260358909217e-05 -2.33027770585454e-07 3.09269780462205e-05 5.65072103828486e-05 3.59430843773466e-09
         4 -2.31384323935011e-05 -7.08820805280594e-05 -0.000186420053243274 4.86051442207943e-08 -7.34267284312186e-05 7.12798271838334e-05 -3.1378466155817e-08
      4.32 0.000776972314629931 0.000313983061002082 -0.000258922986603349 4.80932752701165e-07 -5.32264957260552e-05 4.83068178973384e-05 -7.86907318161794e-08
      4.64 -0.000310880846071617 9.44371558281685e-05 0.000124639930519094 2.77729864087053e-07 -0.000172970053440761 4.0486874383881e-05 -1.65220664903956e-08
      4.96 0.000579566882780814 7.14475952849634e-05 3.43346884505182e-05 -5.77309262291721e-08 -9.07317616942575e-05 -7.31372703806358e-05 -6.09573964567866e-09
      5.28 6.49853463442986e-05 3.94828380624937e-05 5.52086455383715e-05 -7.53612151634562e-08 -1.09312875547306e-05 -1.66917764543299e-05 8.53872152241302e-09
       5.6 -0.000172822496069406 -3.24577107451313e-06 -2.64807173756106e-05 -2.15467196210266e-07 -8.0348854041375e-06 -2.03225314635156e-05 -4.57147432773996e-09
      5.92 6.05832110388427e-06 4.46720564299754e-06 2.79249367937685e-05 -4.49898765543463e-10 1.03186597286205e-06 -1.89325715920534e-06 -3.70776664420541e-09
      6.24 6.4273716547644e-06 1.95825276484067e-05 8.97205577787157e-06 7.10453271031114e-08 1.24279426740954e-06 -1.30030876760081e-05 2.1175106263275e-08
