#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
      0.16 -6.22134334738573e-07 -7.2845377220805e-06 -2.13216163762659e-05 5.73531892153662e-08 -1.23721680512542e-05 -3.51218073431398e-06 4.87046056346049e-09
      0.48 1.19343836252128e-07 -1.77935241558484e-05 9.15290038488203e-06 3.49291856437393e-08 1.45526098799873e-05 -9.70268507820005e-08 -3.98585467791524e-09
       0.8 1.9219753136964e-06 3.49433940795964e-05 7.9771430161664e-06 5.08084087629173e-08 8.80949617989427e-07 -1.00112809420077e-05 -1.90069364291344e-08
      1.12 2.23117586288587e-06 8.1434398538138e-06 -1.20469702515525e-05 1.05093567360383e-07 -5.81948639276378e-06 -1.89703196155459e-05 -2.74759400841964e-08
      1.44 3.74415709285975e-05 -1.77220213680693e-05 -1.2462590430701e-05 1.14492381735174e-07 1.35968080951164e-05 -2.63109940507108e-05 -1.96022808635938e-09
      1.76 -0.000253783124292875 1.42057415383052e-05 9.46087869119813e-06 -2.67349595895315e-07 2.31670029754949e-05 -1.80575525687837e-05 -3.90358674053828e-08
      2.08 0.000128925398507001 -1.65291732129672e-05 3.02158871550968e-05 2.0311657454719e-07 1.39906819165355e-05 1.5536444095166e-06 -5.82604998928264e-08
       2.4 -2.5782767488153e-07 -2.79429766064132e-06 2.38733190792654e-05 -3.87749184828254e-07 1.07286944282556e-05 -2.44289091475705e-06 -6.72952152418707e-08
      2.72 1.1312003791338e-05 1.79980150090575e-05 1.41320163666423e-05 -1.71020745688354e-07 1.87228631505816e-05 -1.25084211318605e-06 4.90435560111377e-08
      3.04 0.000247715823672806 2.88091063097385e-05 -5.5772041607021e-05 5.81751132752423e-07 4.75075506364252e-05 -1.12177366263366e-05 7.64497649093723e-08
      3.36 -0.000302190478344379 1.37648155519092e-05 4.55056929158241e-05 1.50644880769538e-07 9.07508918347886e-05 6.7001947730143e-06 1.07003604655297e-07
      3.68 -0.00027400647674755 9.85586555308379e-05 -1.18510566269309e-05 2.64670272875499e-06 4.49494586570489e-05 0.000153361634753328 -2.72039117002229e-08
